contact_id,account_id
CO34p00001h8WC6AAMID,AC14p00001iBYlxAAGID
CO31a00000uyT3MAAUID,AC11a00000rAQJ4AAOID
CO31P00001AaxC1QAJID,AC11P000012DrGIQA0ID
CO31P000012nVOkQAMID,AC14p00001gUwWfAAKID
CO31P0000135vfCQAQID,AC11P00000xKD3jQAGID
CO31P000012kalkQAAID,AC11P00000xJHX0QAOID
CO31P000015MAOlQAOID,AC11a00000ksPupAAEID
CO31a00000w4dfBAAQID,AC11a00000pFfiFAASID
CO31P000019viZ1QAIID,AC11a00000ghxw9AAAID
CO31P000015MzlCQASID,AC11a00000hIQmRAAWID
CO31a00000gShtwAACID,AC11a00000gfxRbAAIID
CO31P000017awvUQAQID,AC11a00000cJLCvAAOID
CO34p00001mfqiIAAQID,AC14p00001j1mHxAAIID
CO31a00000hHuDWAA0ID,AC11a00000ggnHEAAYID
CO31a00000cZZTzAAOID,AC11a00000cJHJ9AAOID
CO34p00001m15SaAAIID,AC14p00001j3TFKAA2ID
CO31P000019veDlQAIID,AC11P00000yEDNuQAOID
CO31a00000vc1W6AAIID,AC11a00000eZ2C1AAKID
CO31P000017XhqCQASID,AC11a00000qYjvxAACID
CO31P00001DDAIKQA5ID,AC11P00001463V1QAIID
CO31P00001DDR62QAHID,AC11P00000zTtlHQASID
CO31a00000p6SSvAAMID,AC11a00000gT5VwAAKID
CO31a00000cZIQIAA4ID,AC11a00000cJ2CuAAKID
CO34p00001m3w5EAAQID,AC11a00000ghXNTAA2ID
CO31P00001AbYj9QAFID,AC11a00000jPAi7AAGID
CO34p00001m3fTFAAYID,AC11a00000sGS6QAAWID
CO31P000017Y6KzQAKID,AC11P000010chKbQAIID
CO31P000019xsiKQAQID,AC11P00000xK4tPQASID
CO34p00001kBrWSAA0ID,AC11a00000kt8fXAAQID
CO31P000017XiUqQAKID,AC11a00000q3aq8AAAID
CO34p00001f5GdnAAEID,AC11P00000z9QpYQAUID
CO34p00001kEEfjAAGID,AC14p00001gV6yFAASID
CO31P0000149qkSQAQID,AC11a00000hGRTHAA4ID
CO34p00001jDb6DAASID,AC11a00000ktBMsAAMID
CO34p00001m4Pp3AAEID,AC11a00000rfefWAAQID
CO31P000013gK9zQAEID,AC11a00000cJ2Y9AAKID
CO31P000016QUgKQAWID,AC11a00000syM56AAEID
CO31a000011OmcgAACID,AC11a00000vX914AACID
CO31P00001DBFWIQA5ID,AC11P00000xK5yRQASID
CO31a00000mj3zKAAQID,AC14p00001n4Bi8AAEID
CO34p00001m1PAZAA2ID,AC14p00001kctZFAAYID
CO31a00000wsHETAA2ID,AC11a00000ggr4IAAQID
CO31P000014DCKcQAOID,AC11a00000gT5JgAAKID
CO31P000014AETHQA4ID,AC14p00001gUwWfAAKID
CO34p00001m1sH1AAIID,AC11P00000zUbM6QAKID
CO31P000015yGm2QAEID,AC14p00001ll9HmAAIID
CO31P000015xXpfQAEID,AC11a00000cJ3dpAACID
CO31P00001AcpJcQAJID,AC11a00000cqF7DAAUID
CO31a00000wYDiMAAWID,AC11a00000sG2tnAACID
CO34p00001m4R92AAEID,AC11a00000pAOTtAAOID
CO31P000018CPvOQAWID,AC11P00000xwPn9QAEID
CO31P000019QE4GQAWID,AC11a00000vW6eqAACID
CO31P000014CT8cQAGID,AC11P00000yCfHbQAKID
CO31a00000fyKmcAAEID,AC11a00000gT2L9AAKID
CO34p00001niRC3AAMID,AC11a00000rft74AAAID
CO31a00000wqPFjAAMID,AC11a00000sHE3HAAWID
CO31P000012m6FXQAYID,AC11a00000ksepsAAAID
CO31P000016qzyFQAQID,AC11a00000cJ2lXAASID
CO31P000015yd99QAAID,AC11P00000z9hUJQAYID
CO31P00001CdB1EQAVID,AC11a00000vWsnDAASID
CO31a000011OFNFAA4ID,AC11a00000sUZ2IAAWID
CO31P00001AeAIHQA3ID,AC11a00000pAOTtAAOID
CO31P00001ErDleQAFID,AC11a00000pAOqcAAGID
CO34p00001kFIVmAAOID,AC11a00000cJFK9AAOID
CO34p00001nDX3uAAGID,AC11a00000qacWRAAYID
CO31P000015ydHrQAIID,AC11a00000hIIhQAAWID
CO31a00000zpdMbAAIID,AC11a00000tZeZ1AAKID
CO34p00001jAD4AAAWID,AC11a00000cJJ59AAGID
CO31P000017ZwTcQAKID,AC11a00000gfxYSAAYID
CO31a00000hHyLIAA0ID,AC11a00000ggqzmAAAID
CO31P000015LxbGQASID,AC11P00000zU13YQASID
CO34p00001m3zCcAAIID,AC14p00001llJHwAAMID
CO34p00001na8x2AAAID,AC11a00000cJ0HjAAKID
CO31P00001370poQAAID,AC11a00000gfN1iAAEID
CO34p00001gwAUiAAMID,AC11P00000zTxJbQAKID
CO31a00000s7F3WAAUID,AC11a00000hG9RNAA0ID
CO31a00000ca0mTAAQID,AC11a00000cn2zDAAQID
CO31a000011OF5RAAWID,AC11a00000vWgzNAASID
CO31P000013dxRSQAYID,AC11a00000hGqfmAACID
CO31P000015wvrfQAAID,AC11P00000wtgcTQAQID
CO34p00001kEQoJAAWID,AC14p00001hQlJoAAKID
CO34p00001idQVrAAMID,AC11a00000rf9TPAAYID
CO31a00000tbF4UAAUID,AC14p00001nRu8WAASID
CO34p00001m32LmAAIID,AC11a00000kt8fXAAQID
CO31P00001CMTVlQAPID,AC11P000013gD5oQAEID
CO34p00001kSfrAAASID,AC11P000010dm03QAAID
CO31a00000p5YPZAA2ID,AC11a00000ktBMsAAMID
CO34p00001muzZsAAIID,AC11a00000hGMNcAAOID
CO34p00001mcrfTAAQID,AC11a00000lr5KlAAIID
CO31a000010cPkAAAUID,AC11a00000cIzXlAAKID
CO31P00001EqfwzQABID,AC11a00000kt8fXAAQID
CO34p00001i30k8AAAID,AC11a00000kt93VAAQID
CO31a00000p6Hk6AAEID,AC11a00000cIzHJAA0ID
CO34p00001nAt5xAACID,AC11a00000ksuOaAAIID
CO31P000012K5sMQASID,AC11a00000cpJ4mAAEID
CO34p00001gPrgkAACID,AC11a00000hG6CtAAKID
CO31a00000xKWvrAAGID,AC11a00000ghGtoAAEID
CO31P00001CvaiKQARID,AC11a00000hGqrTAASID
CO31a00000hlcPJAAYID,AC11a00000hISc4AAGID
CO31P000015ygHzQAIID,AC11a00000hGnYiAAKID
CO31a00000hHJA1AAOID,AC11a00000eZltGAASID
CO31P000016c5mOQAQID,AC11P00000zTwN0QAKID
CO34p00001kVoatAACID,AC11a00000cJ0f3AACID
CO31P000013eT6OQAUID,AC11a00000tZhU7AAKID
CO31a00000mimkjAAAID,AC11a00000kseYOAAYID
CO34p00001fn3LgAAIID,AC11a00000jOyqOAASID
CO34p00001h9v2OAAQID,AC14p00001hgs2hAAAID
CO31a00000xkWSQAA2ID,AC11a00000cJVc0AAGID
CO31a000011NTBTAA4ID,AC11a00000vW9mrAACID
CO31P000016OIfrQAGID,AC11P00000yEWG5QAOID
CO31a00000fwZhaAAEID,AC11a00000cn6tjAAAID
CO34p00001m1MWtAAMID,AC11a00000gfMwOAAUID
CO31a00000ll5GzAAIID,AC11a00000cIIuvAAGID
CO31P000016OM9TQAWID,AC11P00000zTtkKQASID
CO34p00001idDi9AAEID,AC11P00000zTu5EQASID
CO34p00001kSxvcAACID,AC11a00000q6pCNAAYID
CO34p00001m3jZlAAIID,AC11a00000hG76OAASID
CO31P000013gFLdQAMID,AC11a00000ggRKAAA2ID
CO34p00001nlBcmAAEID,AC11a00000sGS6QAAWID
CO31P000015yX8pQAEID,AC11a00000ksedsAAAID
CO31P000016O977QACID,AC11P00000zTwyXQASID
CO31a00000rhhD5AAIID,AC11a00000hGHZJAA4ID
CO31P000015cNAQQA2ID,AC11a00000hGqfmAACID
CO34p00001gzjlVAAQID,AC11a00000ghXMMAA2ID
CO34p00001jSOlnAAGID,AC11a00000wMPj9AAGID
CO31P000018BL7WQAWID,AC11a00000hGmzEAASID
CO31a00000cZKLzAAOID,AC11a00000ksby6AAAID
CO31P000013dziRQAQID,AC11a00000hGRuwAAGID
CO34p00001m2YiHAAUID,AC14p00001gV6qIAASID
CO34p00001icqsWAAQID,AC11a00000ggnQPAAYID
CO34p00001i4Vm9AAEID,AC11a00000pAOqcAAGID
CO31P000016btD9QAIID,AC11a00000oW2jzAACID
CO31P000012k1oNQAQID,AC11a00000mL9IRAA0ID
CO31P00001CLYWgQAPID,AC11a00000ksby6AAAID
CO34p00001jBQsQAAWID,AC11P000014mwSQQAYID
CO31a00000kEsY5AAKID,AC11a00000cJSCeAAOID
CO31P000016QgU8QAKID,AC11a00000ln3g5AAAID
CO34p00001m235IAAQID,AC14p00001lk13WAAQID
CO31P00001BkRPOQA3ID,AC11P00000zTwURQA0ID
CO31P00001D9Y8hQAFID,AC11P00000xwazLQAQID
CO34p00001munwjAAAID,AC14p00001mqCSZAA2ID
CO31a00000kD5eUAASID,AC11a00000ifmj1AAAID
CO31P00001AcJ5kQAFID,AC11a00000hGlqkAACID
CO31P000017ZE4IQAWID,AC11a00000cJJGHAA4ID
CO31P000017YoA9QAKID,AC11a00000tZhkSAASID
CO34p00001md56ZAAQID,AC11a00000hGnv3AACID
CO34p00001md2UOAAYID,AC14p00001lm8JAAAYID
CO34p00001fnjbhAAAID,AC11a00000hGoNbAAKID
CO31a00000mj9Y9AAIID,AC11a00000kNoklAACID
CO31a00000sRfLbAAKID,AC11a00000cJKhiAAGID
CO31P000015xTiYQAUID,AC11a00000cIzHJAA0ID
CO31a00000mjSzXAAUID,AC11a00000jP9oQAASID
CO31P00001Cu8Y1QAJID,AC11P00000yDmKPQA0ID
CO31P000014BO1oQAGID,AC11a00000hG7K0AAKID
CO31P00001D9oZIQAZID,AC14p00001hQZotAAGID
CO31a00000miTYDAA2ID,AC11a00000ksPKNAA2ID
CO31a000011P0lIAASID,AC11a00000cJL56AAGID
CO31P000014peUMQAYID,AC11P00000yDmHjQAKID
CO34p00001gPLkjAAGID,AC11a00000hGPEBAA4ID
CO31P0000136yTSQAYID,AC11a00000ksPXcAAMID
CO34p00001meAXQAA2ID,AC11a00000hG6WPAA0ID
CO31P00001DQNHZQA5ID,AC11P000013g5rlQAAID
CO31P000019Sd0UQASID,AC11a00000kt8xDAAQID
CO34p00001idlkDAAQID,AC11a00000cJSg1AAGID
CO34p00001nc6egAAAID,AC11a00000gfMbkAAEID
CO31P000013hAIcQAMID,AC11a00000ksvBNAAYID
CO34p00001nlIoPAAUID,AC11a00000cpJ5dAAEID
CO31P000015xe25QAAID,AC11a00000cJ0beAACID
CO34p00001muhhvAAAID,AC11P000013g0LNQAYID
CO31P000019wOimQAEID,AC11a00000kt93VAAQID
CO31P00001CwvM8QAJID,AC11P000014mb2fQAAID
CO31P000018tZ4UQAUID,AC11a00000cpJ4XAAUID
CO34p00001m4HnYAAUID,AC11a00000hIJP7AAOID
CO34p00001jDmMEAA0ID,AC11a00000SWpa0AADID
CO34p00001njnNNAAYID,AC11a00000mpdYBAAYID
CO34p00001jRS1NAAWID,AC11a00000hGoLzAAKID
CO34p00001kVEN1AAOID,AC11a00000sUX9YAAWID
CO34p00001kD2SyAAKID,AC11P00000zTgVpQAKID
CO31a00000kk4RgAAIID,AC11a00000jP4BgAAKID
CO31P000012ldj6QAAID,AC11P00000xK4aMQASID
CO31P00001BlRqIQAVID,AC11a00000ksqK3AAIID
CO31P000014ps4DQAQID,AC11a00000jP4BgAAKID
CO31P000016c5HNQAYID,AC14p00001i7010AAAID
CO34p00001gxHgfAAEID,AC11a00000rftBzAAIID
CO31P00001Cg0OYQAZID,AC11a00000ln3jXAAQID
CO31a00000s7F9yAAEID,AC11a00000cJHEOAA4ID
CO34p00001m3zFrAAIID,AC11a00000mpXpUAAUID
CO34p00001m32uUAAQID,AC11P00000zU0cLQASID
CO31P000018ArdkQACID,AC11a00000gfiYcAAIID
CO34p00001i4rm6AAAID,AC11P00000zTwKbQAKID
CO34p00001mfLb3AAEID,AC11a00000cJHcpAAGID
CO31a00000sUB03AAGID,AC11a00000gSYn7AAGID
CO31a00000hKlnTAASID,AC11a00000sEULWAA4ID
CO31P000014B9oZQASID,AC11a00000sGSSNAA4ID
CO31a00000hKpPEAA0ID,AC11a00000cJ47oAACID
CO31P000017YVYzQAOID,AC11P000010d0gmQAAID
CO31P0000149qkXQAQID,AC11a00000hGRTHAA4ID
CO34p00001kSyqaAACID,AC11a00000mpdYBAAYID
CO31P000019TUgTQAWID,AC11a00000hGoJBAA0ID
CO34p00001m4R7zAAEID,AC11a00000jPAOWAA4ID
CO31P00001DAPHrQAPID,AC11a00000sGnvoAACID
CO31a000011NpRvAAKID,AC11a00000cJLeVAAWID
CO34p00001gOhsiAACID,AC11P00000zTuPvQAKID
CO31a00000zB6wTAASID,AC11a00000mL7HhAAKID
CO31P00001ErDB3QANID,AC11a00000hGHZJAA4ID
CO34p00001gQGX6AAOID,AC11a00000eZhRNAA0ID
CO31P000012RlROQA0ID,AC11P00000wwaDOQAYID
CO34p00001m4S80AAEID,AC14p00001llo6UAAQID
CO31a00000sRm5FAASID,AC11a00000kNkqkAACID
CO34p00001jDoXTAA0ID,AC11P000014kTTNQA2ID
CO31P00001DTFWKQA5ID,AC14p00001ljT3bAAEID
CO34p00001kS3LUAA0ID,AC14p00001kb9ooAAAID
CO31P000019KccxQACID,AC11P000011oRVHQA2ID
CO31P00001CuKnCQAVID,AC11a00000q6kykAAAID
CO34p00001f5aWzAAIID,AC11a000003SGoUAAWID
CO34p00001m3gKaAAIID,AC11a00000gfitOAAQID
CO34p00001m1PgCAAUID,AC14p00001lje6IAAQID
CO34p00001gPzUVAA0ID,AC11a00000cn6z9AAAID
CO34p00001ia4nHAAQID,AC11a00000hGPJ9AAOID
CO34p00001gxeStAAIID,AC11a00000cpJ4XAAUID
CO34p00001m3xi0AAAID,AC11a00000sXUqCAAWID
CO34p00001md2OVAAYID,AC11a00000cIzXlAAKID
CO34p00001nAf4ZAASID,AC11a00000jOyPhAAKID
CO31a00000dfQRqAAMID,AC11a00000cqF7DAAUID
CO34p00001gQS0LAAWID,AC11a00000cJSCkAAOID
CO34p00001nlAFIAA2ID,AC11a00000ksuJQAAYID
CO31P000012Qtj4QACID,AC11a00000kt8N9AAIID
CO31P00001CeOFVQA3ID,AC11a00000ghkqSAAQID
CO34p00001mtd6lAAAID,AC11a00000sXUqCAAWID
CO34p00001mwRIbAAMID,AC11a00000rft74AAAID
CO34p00001mvtLKAAYID,AC14p00001ljVTqAAMID
CO31a00000uaQMEAA2ID,AC11a00000cn6tjAAAID
CO31a00000xl19IAAQID,AC11a00000ksby6AAAID
CO34p00001ifuOaAAIID,AC11a00000rclO4AAIID
CO34p00001fVNPnAAOID,AC11a00000nZdtWAASID
CO31P00001AcuzaQABID,AC11a00000nZdtWAASID
CO34p00001niUmhAAEID,AC14p00001nRVflAAGID
CO31P000015xHA1QAMID,AC11a00000ie1xfAAAID
CO31a00000xkWUEAA2ID,AC11a00000cJVc0AAGID
CO34p00001fmtAdAAIID,AC11a00000nZdtWAASID
CO34p00001fncNVAAYID,AC11a00000cIzSCAA0ID
CO34p00001oSe5mAACID,AC11a00000lmzktAAAID
CO31a00000hL39JAASID,AC11a00000cJJ5EAAWID
CO31a00000gRufAAASID,AC14p00001nRu8WAASID
CO31P000015M7A4QAKID,AC11a00000cnILwAAMID
CO31P00001CctOcQAJID,AC11a00000cIzthAACID
CO34p00001hAZV6AAOID,AC11a00000krppTAAQID
CO31P000018BlBrQAKID,AC11a00000cJ2dYAASID
CO34p00001mdGc0AAEID,AC11a00000WtwbaAABID
CO34p00001i52CGAAYID,AC11a00000kNoklAACID
CO34p00001fnD7ZAAUID,AC11a000003SGoUAAWID
CO31a00000lm8akAAAID,AC11a00000ggmQ7AAIID
CO34p00001iesfMAAQID,AC14p00001i3p8AAAQID
CO34p00001jAWf6AAGID,AC11a00000hG50cAACID
CO34p00001fnklRAAQID,AC14p00001hex0WAAQID
CO31a00000uD9U2AAKID,AC11P00000z9PfNQAUID
CO31a00000sV4m0AACID,AC11a00000cJBsqAAGID
CO34p00001kCDImAAOID,AC11P00000zBenmQACID
CO31a00000zCoilAACID,AC11a00000uU0TxAAKID
CO34p00001iZEi0AAGID,AC11a00000gfN1iAAEID
CO34p00001m1AyQAAUID,AC14p00001ljVhOAAUID
CO34p00001mx1h9AAAID,AC14p00001jkOcTAAUID
CO34p00001kSdGiAAKID,AC11P00000zTu64QACID
CO34p00001gvkJZAAYID,AC11a00000cIIuvAAGID
CO31P000016b2QhQAIID,AC11P00000zBLqiQAGID
CO34p00001m0zlGAAQID,AC11P0000145BfoQAEID
CO34p00001mvff9AAAID,AC11a00000mL5YnAAKID
CO34p00001ibACcAAMID,AC11a00000reMWmAAMID
CO31P00001Bl6uSQARID,AC11a00000cJVc0AAGID
CO34p00001mud1zAAAID,AC11P00000zVCAoQAOID
CO31P00001Cux3mQABID,AC11a00000cJJqoAAGID
CO31P000016e2d9QAAID,AC11a00000cpJ50AAEID
CO31P0000135QqKQAUID,AC11a00000cJTtzAAGID
CO31a00000nuqpPAAQID,AC11a00000kt9JlAAIID
CO34p00001gyBlHAAUID,AC11a00000hGHelAAGID
CO31a00000uzhWMAAYID,AC11a00000hGAIgAAOID
CO31P000015KWKuQAOID,AC11a00000XR90FAATID
CO31P000016Qi4WQASID,AC11P00000zTu64QACID
CO31P00001DAcbOQATID,AC11a00000sFyJpAAKID
CO31P00001DRwlNQATID,AC11P00000zU0cZQASID
CO31P000016OMrfQAGID,AC11P00000zTzSxQAKID
CO31a00000cYpwCAASID,AC11a00000cIdRcAAKID
CO31P00001CLlVXQA1ID,AC11P00000zTuzYQASID
CO31a00000hlbyIAAQID,AC11a00000hISBNAA4ID
CO31a00000hKhK6AAKID,AC11a00000ebl9TAAQID
CO31P000019SSDPQA4ID,AC11a00000cn8CQAAYID
CO34p00001mx1xAAAQID,AC11P00000yEOzuQAGID
CO31a00000mj3AlAAIID,AC11a00000ksan9AAAID
CO31P000016bJutQAEID,AC11P00000zTy9jQACID
CO31P00001BmpggQABID,AC11P0000136xfRQAQID
CO31P00001EqnScQAJID,AC11a00000hITXOAA4ID
CO34p00001jAZwMAAWID,AC11a00000lnro3AAAID
CO34p00001kTMqZAAWID,AC14p00001kc8pJAAQID
CO31a00000hKsGbAAKID,AC11a00000hGq3EAASID
CO31a00000knB3bAAEID,AC11a00000ebl9TAAQID
CO34p00001gvtcbAAAID,AC11a00000hIImtAAGID
CO31P000017XJQrQAOID,AC11a00000ln3uoAAAID
CO34p00001kT16oAACID,AC11a00000hISZtAAOID
CO34p00001kU9CbAAKID,AC11P00000xiq9lQAAID
CO31a00000hKmHDAA0ID,AC11P00000zSZ5WQAWID
CO31P000016QyaTQASID,AC11a00000nYCF2AAOID
CO31P00001DDdmYQATID,AC11a00000hGkJoAAKID
CO31P00001B3kRvQAJID,AC11a00000nbkYxAAIID
CO31a00000yQtBvAAKID,AC11a00000gfN3ZAAUID
CO31a00000lkgs0AAAID,AC11a00000gfMwOAAUID
CO31a000010bgWJAAYID,AC11a00000t1R91AAEID
CO31a00000gS91LAASID,AC11a00000cJTtzAAGID
CO31P00001CwvuyQABID,AC11P000014mbUfQAIID
CO31P000019upQ4QAIID,AC11a00000q6ZwVAAUID
CO34p00001i1ThgAAEID,AC11a00000lnq2BAAQID
CO31a000010dGFFAA2ID,AC11a00000q6iSDAAYID
CO34p00001jDdLkAAKID,AC11P00000zV99dQACID
CO31a00000zANstAAGID,AC11a00000hG8EcAAKID
CO31P00001B4G65QAFID,AC11P00000xsoAnQAIID
CO31a00000f1k0cAAAID,AC11a00000eZmBjAAKID
CO34p00001ieDsCAAUID,AC11a00000ksdqMAAQID
CO31P000014rFJpQAMID,AC11a00000hGm2CAASID
CO31P000015JbowQACID,AC11a00000gfN1sAAEID
CO31P000016efceQAAID,AC11a00000ksu6CAAQID
CO31P000016dc7NQAQID,AC11a00000nYAI9AAOID
CO31P000012K9bDQASID,AC11a00000gfiQdAAIID
CO31a00000pcc3pAAAID,AC11a00000mrcKTAAYID
CO31P000014rYxMQAUID,AC11a00000hIIeGAAWID
CO31a00000zBxKfAAKID,AC11a00000cnzIzAAIID
CO34p00001meTtyAAEID,AC11a00000oXvYuAAKID
CO34p00001f6KeUAAUID,AC11a00000cJ2Z2AAKID
CO34p00001mfRyAAAUID,AC11a00000hG9RNAA0ID
CO31P00001CuIvkQAFID,AC11P000014kRclQAEID
CO34p00001mtnoxAAAID,AC14p00001mpiZ2AAIID
CO34p00001m2pILAAYID,AC11a00000krKUlAAMID
CO31a00000sSPvSAAWID,AC11a00000pAP45AAGID
CO31a00000cZUVlAAOID,AC11a00000cJDH1AAOID
CO31P00001CdiUjQAJID,AC11a00000kt9D6AAIID
CO31P00001BkbwsQABID,AC11a00000cIzHxAAKID
CO31a00000fvLvSAAUID,AC11a00000cpJ5YAAUID
CO31P00001AbdreQABID,AC11a00000cqF7DAAUID
CO31a00000cZmewAACID,AC11a00000MrHmmAAFID
CO31a00000fxvKoAAIID,AC11a00000gSh4NAASID
CO31P00001DRXUpQAPID,AC11a00000hGPJAAA4ID
CO31a00000sUbbnAACID,AC11a00000cn81XAAQID
CO31P0000138VIRQA2ID,AC11a00000hGHZJAA4ID
CO31a00000hKmgXAASID,AC11a00000hGKSGAA4ID
CO34p00001idrTqAAIID,AC11P000012DnqfQACID
CO31P0000135iLVQAYID,AC11a00000mrwnaAAAID
CO31P000017awyEQAQID,AC11a00000cJLCvAAOID
CO34p00001iZZk7AAGID,AC11a00000cJTnDAAWID
CO31a00000zC3crAACID,AC11a00000ieDbkAAEID
CO31P000018tcC3QAIID,AC11P000011NkbgQACID
CO31a00000zAuFXAA0ID,AC11a00000ghXLrAAMID
CO31a00000hldHvAAIID,AC11a00000hITMzAAOID
CO34p00001kSeSBAA0ID,AC14p00001kbaiLAAQID
CO34p00001fqLkAAAUID,AC11a00000ggqzmAAAID
CO31a00000zqHEAAA2ID,AC11a00000hG50cAACID
CO31P000016dvJTQAYID,AC11P0000105XsYQAUID
CO31P00001DDVlBQAXID,AC11P0000146LUoQAMID
CO31P0000189v3vQAAID,AC11a00000nbjxwAAAID
CO34p00001kEuPkAAKID,AC11P00000zWa6jQACID
CO31P00001CMU4YQAXID,AC11a00000mLXrYAAWID
CO34p00001gPScbAAGID,AC11a00000kt8fXAAQID
CO31P000019UgWoQAKID,AC14p00001hRDvXAAWID
CO31P00001CMURIQA5ID,AC11a00000cJHJ9AAOID
CO34p00001fpgcHAAQID,AC11P000012DrGIQA0ID
CO34p00001kV53qAACID,AC11a00000ggRUHAA2ID
CO34p00001mt7IUAAYID,AC11P00000z9hUJQAYID
CO31a00000cZRpVAAWID,AC11a00000WJrgTAATID
CO31P00001CLNYsQAPID,AC11a00000cJ0TlAAKID
CO34p00001gyt3LAAQID,AC11a00000hGqFtAAKID
CO31P000016bbQaQAIID,AC11P00000xttGrQAIID
CO34p00001mx4CCAAYID,AC11a00000cJKhiAAGID
CO34p00001jD3buAACID,AC11a00000ksby6AAAID
CO34p00001kUNmtAAGID,AC14p00001iTETrAAOID
CO34p00001nALZOAA4ID,AC14p00001n4ZU4AAMID
CO31P000012IvwhQACID,AC11a00000qXoPHAA0ID
CO31a00000wqXLgAAMID,AC11a00000sHKWGAA4ID
CO31a00000hlQHbAAMID,AC14p00001gV6PkAAKID
CO31P000015dBB8QAMID,AC11P00000z9PHGQA2ID
CO31a00000qQgptAACID,AC11P00000zBLkPQAWID
CO31P00001Cg9ysQABID,AC11a00000sxr5AAAQID
CO31P000013gMRZQA2ID,AC11a00000sXp36AACID
CO31a00000kk4mAAAQID,AC11a00000hIJ0HAAWID
CO31P00001ErjUkQAJID,AC11a00000tb211AAAID
CO34p00001kV38tAACID,AC14p00001liQvwAAEID
CO31P000017auF0QAIID,AC11a00000mqamsAAAID
CO31P00001CeZ2yQAFID,AC11a00000mpnz6AAAID
CO31a00000z9avqAAAID,AC11a00000lmzqjAAAID
CO31P000016dFBxQAMID,AC11a00000cokmEAAQID
CO31a000010bhQUAAYID,AC11a00000vV2DNAA0ID
CO34p00001f62r9AAAID,AC11a00000cJ0TlAAKID
CO31a00000l7jXnAAIID,AC11P00000zTh0yQACID
CO31P000015vIHLQA2ID,AC11a00000q4KmYAAUID
CO31a00000jLtJnAAKID,AC11a00000cJHIQAA4ID
CO31P000016phmbQAAID,AC11a00000hG8EcAAKID
CO34p00001m4PEPAA2ID,AC14p00001i3p8DAAQID
CO31a00000hlQJRAA2ID,AC11a00000hIJOOAA4ID
CO31P000012moXKQAYID,AC11a00000sUYPqAAOID
CO31P000016QOtGQAWID,AC11P00000zV57RQASID
CO34p00001m1GLEAA2ID,AC11a00000vX7XiAAKID
CO34p00001iZLGNAA4ID,AC14p00001j0TyKAAUID
CO31P0000134XynQAEID,AC11a00000hGnYiAAKID
CO31a00000sSVa6AAGID,AC11a00000pAUbdAAGID
CO31P000017a4NaQAIID,AC11P00000zTgOoQAKID
CO31P00001AeHXTQA3ID,AC11a00000eZliwAACID
CO31a00000kjy9NAAQID,AC11a00000hIRqBAAWID
CO34p00001md24RAAQID,AC14p00001lm7tFAAQID
CO31a00000sSgsLAASID,AC11a00000ksQSSAA2ID
CO31a00000KSozmAADID,AC11a00000Ll0aIAARID
CO31P000015xY5OQAUID,AC11a00000cJ0beAACID
CO34p00001ibGXrAAMID,AC11a00000sHDm1AAGID
CO34p00001kSyi2AACID,AC14p00001jw8uMAAQID
CO31a00000mjMV3AAMID,AC11a00000hIRfqAAGID
CO31P000019y035QAAID,AC11P000012Cm36QACID
CO34p00001mt7LsAAIID,AC11a00000kt40AAAQID
CO34p00001jAYjRAAWID,AC11a00000gfMcdAAEID
CO34p00001kDzDMAA0ID,AC11P00000z9QpYQAUID
CO31P000019wg3dQAAID,AC11a00000hIR5EAAWID
CO31P000012PujJQASID,AC11a00000ksepsAAAID
CO34p00001mfcv9AAAID,AC11a00000cpEUoAAMID
CO31P00001BlCx2QAFID,AC11P00000zTu11QACID
CO31a00000xjV2CAAUID,AC11a00000t0C84AAEID
CO31P0000136k62QAAID,AC11P00000xM5rGQASID
CO34p00001i1bYRAAYID,AC14p00001n4I6KAAUID
CO31P00001DAk2oQADID,AC11a00000hIJatAAGID
CO31P000014BTM0QAOID,AC11a00000nYH5wAAGID
CO31P000016OoIYQA0ID,AC11a00000hGktXAASID
CO31P00001CNtXWQA1ID,AC11a00000vWjZZAA0ID
CO31P000014qJmjQAEID,AC11a00000hGm51AACID
CO31a00000wqbBsAAIID,AC11a00000sHN5WAAWID
CO31P000016btCQQAYID,AC11a00000qYlUdAAKID
CO34p00001ieLHPAA2ID,AC11a00000ghkqSAAQID
CO34p00001kS3LtAAKID,AC14p00001kb9ooAAAID
CO31a00000xM6M5AAKID,AC11a00000sEULWAA4ID
CO34p00001m0QDbAAMID,AC11P00000zVjenQACID
CO31a00000ca5jNAAQID,AC11a00000cn6z3AAAID
CO34p00001gy7yOAAQID,AC11a00000q6i3hAAAID
CO34p00001kCCb8AAGID,AC11a00000q6i3hAAAID
CO34p00001jCiRIAA0ID,AC11a00000syCgbAAEID
CO31a00000w3YdEAAUID,AC11P00000xK3pEQASID
CO31P000017Y2tvQACID,AC11a00000cJL56AAGID
CO34p00001iZX7uAAGID,AC11a00000cIzxeAACID
CO34p00001i3RUVAA2ID,AC11a00000hIIhQAAWID
CO31P000019y7GqQAIID,AC11a00000cIz6kAACID
CO31P000016dSR8QAMID,AC11a00000cIzxUAASID
CO31P000015Kr9GQASID,AC11P00000xxxacQAAID
CO31a00000hKkrTAASID,AC11a00000hGmzJAASID
CO31P000019uKqbQAEID,AC14p00001mqP5EAAUID
CO34p00001i2JkjAAEID,AC11a00000cpJ4mAAEID
CO34p00001kVIKlAAOID,AC11a00000kt4RCAAYID
CO31P00001AbpknQABID,AC11P0000106DzgQAEID
