marketing_touchpoint_id,channel_name,contact_id,marketing_touchpoint_date
MKv4p00000fwOpgAAEID,Website,CO34p00001idQp7AAEID,2020-12-11T16:35:51Z
MKv4p00000jQsdeAACID,Website,CO34p00001n9p7dAAAID,2021-07-27T22:19:44Z
MKv4p00000dzzutAAAID,Website,CO34p00001gQbc6AACID,2020-07-23T15:02:08Z
MKv4p00000ihhbeAAAID,Website,CO34p00001m2X95AAEID,2021-06-02T13:32:38Z
MKv4p00000iiY74AAEID,Website,CO34p00001mdmyEAAQID,2021-06-21T20:21:31Z
MKv4p00000fo5e2AAAID,Website,CO34p00001iZZk7AAGID,2021-03-05T21:30:36Z
MKv4p00000jSsVkAAKID,Website,CO34p00001nkpHIAAYID,2021-09-19T21:51:22Z
MKv4p00000f79ljAAAID,Website,CO34p00001gzYdBAAUID,2020-10-27T20:00:26Z
MKv4p00000gp25fAAAID,Website,CO34p00001jDl1yAACID,2021-02-09T18:21:22Z
MKv4p00000ihqI1AAIID,Website,CO34p00001m3TyGAAUID,2021-06-07T14:46:22Z
MKv4p00000fxB7dAAEID,Website,CO34p00001ifHQdAAMID,2020-12-29T00:42:17Z
MKv1P00000m2R9HQAUID,Website,CO31P000018B4swQACID,2019-09-03T04:03:06Z
MKv4p00000jRCdAAAWID,Website,CO34p00001nD1cZAASID,2021-08-06T13:23:56Z
MKv1P00000nHXOxQAOID,Website,CO31P000014DbToQAKID,2019-10-03T20:33:15Z
MKv4p00000jPY1dAAGID,Website,CO34p00001muy58AAAID,2021-07-15T14:42:55Z
MKv4p00000jPYfRAAWID,Website,CO34p00001mv06lAAAID,2021-07-15T18:43:39Z
MKv1P00000m2hjfQAAID,Website,CO31P0000189SrgQAEID,2019-09-10T11:04:04Z
MKv4p00000jPWY2AAOID,Website,CO31P000012QowGQASID,2021-07-14T21:41:40Z
MKv4p00000huw4bAAAID,Website,CO34p00001kRxJkAAKID,2021-04-28T23:58:02Z
MKv4p00000ii5WFAAYID,Website,CO34p00001m3xFEAAYID,2021-06-09T15:59:42Z
MKv1P00000qZpxvQACID,Website,CO31P00001DAOMZQA5ID,2020-03-03T13:08:56Z
MKv4p00000jPYJDAA4ID,Website,CO31a00000hKrUrAAKID,2021-07-15T16:31:25Z
MKv4p00000dd85NAAQID,Website,CO34p00001fnScPAAUID,2020-08-25T21:39:04Z
MKv1P00000sAuKsQAKID,Website,CO31P00001DU7VcQALID,2020-04-21T15:56:40Z
MKv4p00000eKlCYAA0ID,Website,CO34p00001gvmw2AAAID,2020-08-14T18:19:33Z
MKv4p00000ih8mrAAAID,Website,CO34p00001kVkPOAA0ID,2021-05-20T10:01:20Z
MKv4p00000jPkE3AAKID,Website,CO34p00001gy7y4AAAID,2021-07-16T14:19:10Z
MKv4p00000ihr58AAAID,Website,CO34p00001m3X2CAAUID,2021-06-07T20:17:14Z
MKv4p00000dAjPOAA0ID,Website,CO31P000015xoF5QAIID,2020-07-09T15:22:48Z
MKv4p00000igU5sAAEID,Website,CO34p00001kUMN0AAOID,2021-05-13T13:11:19Z
MKv1P00000jHLpeQAGID,Website,CO31P000014CE1qQAGID,2019-03-08T19:31:36Z
MKv4p00000d98hHAAQID,Website,CO31a00000lkePCAAYID,2020-06-15T18:45:16Z
MKv4p00000jQs3UAASID,Website,CO31P00001AcJ5kQAFID,2021-07-27T21:07:55Z
MKv4p00000jSuO8AAKID,Website,CO34p00001nkzSkAAIID,2021-09-20T18:57:26Z
MKv4p00000d9N83AAEID,Website,CO31P00001AbaGPQAZID,2020-06-19T16:40:35Z
MKv1P00000rDLLaQAOID,Website,CO31P00001Ctm5EQARID,2020-03-30T15:14:07Z
MKv4p00000jQNTWAA4ID,Website,CO34p00001mvkCaAAIID,2021-07-20T06:06:03Z
MKv1P00000lYIHKQA4ID,Website,CO31P000016eQKXQA2ID,2019-07-03T12:08:06Z
MKv1P00000k96LJQAYID,Website,CO31P000015vR23QAEID,2019-05-08T21:41:12Z
MKv4p00000fvrHlAAIID,Website,CO34p00001i4iuhAAAID,2020-12-02T20:54:05Z
MKv4p00000igSONAA2ID,Website,CO34p00001kU9xSAASID,2021-05-12T16:36:46Z
MKv4p00000ifwP0AAIID,Website,CO34p00001kSneUAASID,2021-05-04T17:12:22Z
MKv1P00000ireZbQAIID,Website,CO31P0000136kaiQAAID,2019-02-26T18:09:43Z
MKv4p00000ihUi0AAEID,Website,CO34p00001m1PgCAAUID,2021-05-26T19:56:29Z
MKv4p00000f7WniAAEID,Website,CO34p00001i1SWAAA2ID,2020-11-04T16:58:12Z
MKv4p00000jRKwLAAWID,Website,CO34p00001nDjf6AACID,2021-08-10T15:59:03Z
MKv1P00000nJVgBQAWID,Website,CO31P00001AagsDQARID,2019-11-05T08:30:15Z
MKv4p00000iilk3AAAID,Website,CO34p00001mfDJdAAMID,2021-06-28T15:57:09Z
MKv1P00000m2R9IQAUID,Website,CO31P000018B4svQACID,2019-09-03T04:03:06Z
MKv4p00000iiDFiAAMID,Website,CO31P0000189t7XQAQID,2021-06-10T19:52:57Z
MKv4p00000eKsrzAACID,Website,CO34p00001gvtY6AAIID,2020-08-17T15:21:02Z
MKv4p00000dBNUqAAOID,Website,CO34p00001gPzUVAA0ID,2020-07-18T08:11:42Z
MKv4p00000iizwGAAQID,Website,CO34p00001mfZkoAAEID,2021-07-06T13:37:59Z
MKv4p00000iiYEFAA2ID,Website,CO34p00001mdnMEAAYID,2021-06-21T21:18:42Z
MKv4p00000ig3y9AAAID,Website,CO34p00001kTOLTAA4ID,2021-05-07T17:52:24Z
MKv4p00000f6OTvAAMID,Website,CO34p00001gyOmQAAUID,2020-10-16T13:19:05Z
MKv1P00000sApvjQACID,Website,CO31P00001DTvgPQATID,2020-04-20T14:31:48Z
MKv4p00000ij0MLAAYID,Website,CO34p00001fVQAdAAOID,2021-07-06T16:38:44Z
MKv4p00000iiQVAAA2ID,Website,CO34p00001md5IaAAIID,2021-06-17T20:54:28Z
MKv4p00000jQo3VAASID,Website,CO34p00001mx2jeAAAID,2021-07-26T18:09:45Z
MKv4p00000f7FWzAAMID,Website,CO34p00001gzlAfAAIID,2020-10-28T18:51:36Z
MKv4p00000jPSe3AAGID,Website,CO31P000018Cb7jQACID,2021-07-13T19:27:08Z
MKv1P00000sApz2QACID,Website,CO31P00001BmX7yQAFID,2020-04-20T14:45:14Z
MKv4p00000jQNyeAAGID,Website,CO34p00001i4hpeAAAID,2021-07-20T13:53:35Z
MKv4p00000iiVIBAA2ID,Website,CO34p00001mdk4cAAAID,2021-06-21T14:37:33Z
MKv4p00000iidCrAAIID,Website,CO34p00001meDnrAAEID,2021-06-23T20:18:33Z
MKv4p00000ij0VrAAIID,Website,CO34p00001gPlZQAA0ID,2021-07-06T17:45:36Z
MKv1P00000lWuGPQA0ID,Website,CO31P000016RKFwQAOID,2019-06-07T16:35:33Z
MKv4p00000jQT5TAAWID,Website,CO34p00001mwMsVAAUID,2021-07-22T16:10:05Z
MKv4p00000clfeYAAQID,Adwords,CO34p00001f614jAAAID,2020-08-07T16:11:19Z
MKv4p00000f6F4BAAUID,Adwords,CO34p00001gy0OyAAIID,2020-10-13T14:19:40Z
MKv4p00000clVx1AAEID,Adwords,CO34p00001f5t00AAAID,2020-08-05T19:10:40Z
MKv1a00000aBYLYAA4ID,Webinar,CO31a00000xkY8WAAUID,2018-09-04T21:24:25Z
MKv1a00000bADCZAA4ID,Event,CO31a00000yQYgaAAGID,2018-09-17T14:53:31Z
MKv4p00000f6hYGAAYID,Adwords,CO34p00001gytNKAAYID,2020-10-21T14:52:50Z
MKv1a00000c9qn4AAAID,Event,CO31a000010d4bcAAAID,2018-11-05T22:17:38Z
MKv4p00000ij89UAAQID,Adwords,CO34p00001mtD10AAEID,2021-07-07T01:34:05Z
MKv1P00000m0RR5QAMID,Adwords,CO31a00000lkd2AAAQID,2019-07-21T20:17:54Z
MKv4p00000jQhzhAACID,Adwords,CO34p00001mwY26AAEID,2021-07-23T13:26:52Z
MKv4p00000iiRHnAAMID,Adwords,CO34p00001mdBjuAAEID,2021-06-18T06:25:33Z
MKv4p00000hu9FsAAIID,Adwords,CO34p00001kE3LKAA0ID,2021-04-20T14:36:15Z
MKv1a00000WQQHrAAPID,Event,CO31a00000f2mfIAAQID,2018-04-30T07:00:00Z
MKv1a00000X3KiEAAVID,Event,CO31a00000fxnGpAAIID,2018-05-18T20:10:49Z
MKv1a00000X3Kn4AAFID,Event,CO31a00000f2mjjAAAID,2018-05-18T20:23:43Z
MKv1a00000YJtKkAALID,Event,CO31a00000miUp0AAEID,2018-06-15T22:09:38Z
MKv1a00000WCpz5AADID,Event,CO31a00000tbF4UAAUID,2018-04-30T02:53:40Z
MKv4p00000eLcKgAAKID,Event,CO31P000018CltKQASID,2020-08-19T20:25:49Z
MKv4p00000eZz77AACID,Event,CO34p00001h9rK9AAIID,2020-09-16T12:25:08Z
MKv4p00000eL2XSAA0ID,Event,CO31P000018A6nKQASID,2020-08-18T19:13:52Z
MKv4p00000ddM0QAAUID,Event,CO34p00001gvuVJAAYID,2020-09-03T18:05:49Z
MKv4p00000ea7K9AAIID,Event,CO34p00001h9z9XAAQID,2020-09-17T14:15:18Z
MKv4p00000eLbgGAASID,Event,CO31P000016dBfeQAEID,2020-08-19T18:10:35Z
MKv4p00000eYKWaAAOID,Webinar,CO31P000012S2LaQAKID,2020-09-01T15:36:12Z
MKv4p00000eYF20AAGID,Webinar,CO31P00001CwCWTQA3ID,2020-08-31T17:23:34Z
MKv4p00000ddAjOAAUID,Webinar,CO34p00001fxZwFAAUID,2020-08-26T19:49:46Z
MKv4p00000eYPezAAGID,Webinar,CO31P000014CDXtQAOID,2020-09-02T14:12:38Z
MKv4p00000ddBysAAEID,Webinar,CO34p00001f5rizAAAID,2020-08-27T13:25:23Z
MKv4p00000eLeNsAAKID,Webinar,CO34p00001gQeKOAA0ID,2020-08-20T14:40:01Z
MKv4p00000f6Gd6AAEID,Webinar,CO34p00001h8hUmAAIID,2020-10-13T18:53:37Z
MKv4p00000f6j2lAAAID,Webinar,CO31P000017YGCeQAOID,2020-10-21T23:32:41Z
MKv4p00000f6XWkAAMID,Webinar,CO31P000017Xu7TQASID,2020-10-20T15:39:45Z
MKv4p00000f6KOwAAMID,Webinar,CO34p00001gyBncAAEID,2020-10-14T20:42:37Z
MKv4p00000f6hCtAAIID,Webinar,CO31P00001DTckDQATID,2020-10-21T12:15:57Z
MKv4p00000f6g89AAAID,Webinar,CO34p00001gxwc1AAAID,2020-10-20T21:25:05Z
MKv4p00000f6Gm0AAEID,Webinar,CO34p00001jSA6QAAWID,2020-10-13T19:29:07Z
MKv4p00000f7UeCAAUID,Webinar,CO34p00001i1IqiAAEID,2020-11-03T17:01:38Z
MKv4p00000f6thbAAAID,Webinar,CO34p00001gr7EPAAYID,2020-10-27T14:03:07Z
MKv4p00000f7UVPAA2ID,Webinar,CO34p00001f5vhkAAAID,2020-11-03T16:19:56Z
MKv4p00000f7OhlAAEID,Webinar,CO34p00001f5YMUAA2ID,2020-10-30T13:37:06Z
MKv4p00000f7aUZAAYID,Webinar,CO34p00001h9XaGAAUID,2020-11-05T17:13:07Z
MKv4p00000fvI6CAAUID,Webinar,CO31P00001AdS3qQAFID,2020-11-23T16:14:32Z
MKv4p00000fxMeTAAUID,Webinar,CO34p00001i2sB7AAIID,2021-01-05T15:36:10Z
MKv4p00000fw81pAAAID,Webinar,CO34p00001fo4vcAAAID,2020-12-03T20:17:22Z
MKv4p00000fw83aAAAID,Webinar,CO34p00001h9XaBAAUID,2020-12-03T20:36:34Z
MKv4p00000fw2bVAAQID,Webinar,CO34p00001i4qZ2AAIID,2020-12-03T18:40:57Z
MKv4p00000hKl4VAASID,Event,CO34p00001grOJCAA2ID,2021-02-19T23:34:47Z
MKv4p00000hKSImAAOID,Webinar,CO31P00001B6OfFQAVID,2021-02-17T14:27:23Z
MKv4p00000hKTErAAOID,Webinar,CO34p00001gvvkNAAQID,2021-02-17T16:53:33Z
MKv4p00000hKXXmAAOID,Webinar,CO34p00001fo566AAAID,2021-02-18T04:26:41Z
MKv4p00000hKx8PAASID,Webinar,CO34p00001jDmOtAAKID,2021-02-23T16:52:18Z
MKv4p00000foFnEAAUID,Webinar,CO34p00001ia4nHAAQID,2021-03-10T18:59:39Z
MKv4p00000hrJhHAAUID,Webinar,CO31a00000hKsLRAA0ID,2021-03-17T23:25:50Z
MKv4p00000huCekAAEID,Webinar,CO34p00001gxeStAAIID,2021-04-21T14:45:47Z
MKv4p00000huW40AAEID,Webinar,CO31P00001CcWPSQA3ID,2021-04-26T15:13:45Z
MKv4p00000huvocAAAID,Webinar,CO34p00001kDbljAACID,2021-04-28T21:07:27Z
MKv4p00000hufZ8AAIID,Webinar,CO31P000016cCFJQA2ID,2021-04-27T15:29:28Z
MKv4p00000hufX2AAIID,Webinar,CO34p00001iapQKAAYID,2021-04-27T15:22:54Z
MKv4p00000hKwnfAACID,Webinar,CO31P00001DDdmYQATID,2021-02-23T15:52:10Z
MKv4p00000gp2wcAAAID,Webinar,CO34p00001jDmPbAAKID,2021-02-09T20:19:17Z
MKv4p00000gp2ysAAAID,Webinar,CO34p00001jDmMFAA0ID,2021-02-09T20:20:02Z
MKv4p00000gp2w8AAAID,Webinar,CO34p00001jDmOdAAKID,2021-02-09T20:18:28Z
MKv4p00000gp2wXAAQID,Webinar,CO34p00001jDmPHAA0ID,2021-02-09T20:19:00Z
MKv4p00000hK2goAACID,Webinar,CO31P00001B4G65QAFID,2021-02-15T18:36:10Z
MKv4p00000hKRxCAAWID,Webinar,CO34p00001jRM2UAAWID,2021-02-17T08:00:00Z
MKv4p00000hKhKnAAKID,Webinar,CO34p00001jRcqQAASID,2021-02-18T21:06:59Z
MKv4p00000hKghpAACID,Webinar,CO34p00001jRb9RAASID,2021-02-18T18:12:50Z
MKv4p00000hKxPMAA0ID,Webinar,CO34p00001i20hJAAQID,2021-02-23T18:12:53Z
MKv4p00000ih8rsAAAID,Webinar,CO31P00001DUGSYQA5ID,2021-05-20T11:20:00Z
MKv4p00000hrtwlAAAID,Event,CO31a00000xKXa3AAGID,2021-03-26T22:07:42Z
MKv4p00000htEUZAA2ID,Event,CO34p00001fo4vcAAAID,2021-04-10T22:41:05Z
MKv4p00000htES2AAMID,Event,CO34p00001kCaMzAAKID,2021-04-10T22:32:50Z
MKv4p00000htES7AAMID,Event,CO34p00001kCaN4AAKID,2021-04-10T22:32:56Z
MKv4p00000htER6AAMID,Event,CO31P00001Cc796QABID,2021-04-10T22:28:02Z
MKv4p00000jSKzjAAGID,Event,CO31P000014DPTZQA4ID,2021-09-10T06:56:24Z
MKv4p00000jSL2RAAWID,Event,CO34p00001mvhvJAAQID,2021-09-10T07:05:54Z
MKv4p00000jSKtlAAGID,Event,CO31a00000s7F3WAAUID,2021-09-10T06:38:32Z
MKv4p00000jSKtkAAGID,Event,CO31a00000s7F3bAAEID,2021-09-10T06:38:32Z
MKv4p00000jSKufAAGID,Event,CO31P000014DPw8QAGID,2021-09-10T06:41:04Z
MKv4p00000jSKzrAAGID,Event,CO34p00001niwAWAAYID,2021-09-10T06:56:54Z
MKv4p00000jSKxrAAGID,Event,CO31a00000hKhZLAA0ID,2021-09-10T06:50:40Z
MKv4p00000ifLqYAAUID,Event,CO34p00001kS3DGAA0ID,2021-04-29T17:05:05Z
MKv4p00000ifMDmAAMID,Event,CO34p00001f5tE6AAIID,2021-04-29T17:10:43Z
MKv4p00000huwAkAAIID,Event,CO31a00000pf7qaAAAID,2021-04-28T07:00:00Z
MKv4p00000ifMTkAAMID,Event,CO34p00001kS3FRAA0ID,2021-04-29T17:14:54Z
MKv4p00000huwBFAAYID,Event,CO31P000018CltKQASID,2021-04-28T07:00:00Z
MKv4p00000huwABAAYID,Event,CO34p00001idHgUAAUID,2021-04-29T01:12:52Z
MKv4p00000ifMUeAAMID,Event,CO34p00001kS3VjAAKID,2021-04-29T17:18:58Z
MKv4p00000ifM3rAAEID,Event,CO34p00001kS3OEAA0ID,2021-04-29T17:08:12Z
MKv4p00000ifRAIAA2ID,Event,CO34p00001kS5B3AAKID,2021-04-29T20:55:26Z
MKv4p00000hrohGAAQID,Webinar,CO31P0000135OqKQAUID,2021-03-24T19:09:38Z
MKv4p00000ihkVLAAYID,Webinar,CO34p00001m2p8UAAQID,2021-06-03T17:35:25Z
MKv4p00000ihkWGAAYID,Webinar,CO31a00000tAvgWAASID,2021-06-03T17:40:58Z
MKv4p00000d8mUvAAIID,Webinar,CO31a000011OfJkAAKID,2020-05-28T08:24:24Z
MKv4p00000d8v5xAAAID,Webinar,CO31a00000loHIKAA2ID,2020-06-04T15:56:52Z
MKv4p00000d9B5RAAUID,Webinar,CO34p00001fnnMHAAYID,2020-06-16T15:46:33Z
MKv4p00000d9RNsAAMID,Webinar,CO34p00001foZRQAA2ID,2020-06-20T12:10:07Z
MKv4p00000d9YqeAAEID,Webinar,CO31P000019vFORQA2ID,2020-06-25T00:38:05Z
MKv4p00000d9DMVAA2ID,Event,CO34p00001fo4evAAAID,2020-06-17T18:51:02Z
MKv4p00000d9DZNAA2ID,Event,CO34p00001fo4wyAAAID,2020-06-17T19:55:48Z
MKv4p00000d9DgHAAUID,Event,CO34p00001fo566AAAID,2020-06-17T20:29:39Z
MKv4p00000d9DPRAA2ID,Event,CO31P000014DQOUQA4ID,2020-06-17T19:04:51Z
MKv4p00000ihA0JAAUID,Website,CO34p00001kVpv6AACID,2021-05-20T18:10:34Z
MKv4p00000f6H8BAAUID,Website,CO34p00001gy4EOAAYID,2020-10-13T20:17:06Z
MKv4p00000gowaDAAQID,Website,CO34p00001jDalAAASID,2021-02-08T15:53:09Z
MKv4p00000d9kenAAAID,Event,CO31a00000hKhZLAA0ID,2020-07-01T00:11:02Z
MKv4p00000d9lbYAAQID,Event,CO31a00000miiDpAAIID,2020-07-01T02:25:58Z
MKv4p00000d9l7dAAAID,Event,CO31P0000135gndQAAID,2020-07-01T01:07:42Z
MKv4p00000d9kn0AAAID,Event,CO34p00001fo4eUAAQID,2020-07-01T00:23:35Z
MKv4p00000d9kdyAAAID,Event,CO34p00001fo4hOAAQID,2020-06-30T23:56:07Z
MKv4p00000d9l7YAAQID,Event,CO31a00000hKizUAASID,2020-07-01T01:07:30Z
MKv4p00000d9kXzAAIID,Event,CO31a00000hKhggAACID,2020-06-30T23:41:04Z
MKv4p00000d9kgwAAAID,Event,CO31P0000134maRQAQID,2020-07-01T00:00:50Z
MKv4p00000d9kqIAAQID,Event,CO31P000014rYxMQAUID,2020-07-01T00:24:41Z
MKv4p00000d9kqNAAQID,Event,CO31P000019THSdQAOID,2020-07-01T00:24:50Z
MKv4p00000igi74AAAID,Adwords,CO34p00001kVFByAAOID,2021-05-18T15:31:09Z
MKv4p00000e02GIAAYID,Webinar,CO31P00001B6OfFQAVID,2020-07-23T18:20:48Z
MKv4p00000clr5EAAQID,Webinar,CO34p00001f6CVjAAMID,2020-08-11T21:22:37Z
MKv4p00000cll6xAAAID,Adwords,CO34p00001f665lAAAID,2020-08-09T21:55:40Z
MKv4p00000eYHBsAAOID,Event,CO34p00001gr7HiAAIID,2020-08-31T07:00:00Z
MKv4p00000eYM5jAAGID,Event,CO34p00001gr72AAAQID,2020-09-01T19:54:28Z
MKv4p00000eYH6EAAWID,Event,CO34p00001gr75bAAAID,2020-08-31T07:00:00Z
MKv4p00000eapknAAAID,Event,CO31P00001CLah0QADID,2020-09-28T12:13:35Z
MKv4p00000eahzqAAAID,Event,CO31P000019SyimQACID,2020-09-24T18:05:01Z
MKv4p00000f5QiDAAUID,Event,CO31a00000sVNqbAAGID,2020-10-07T18:02:47Z
MKv4p00000f6PAXAA2ID,Event,CO34p00001gyQ9YAAUID,2020-10-16T17:02:01Z
MKv4p00000f8tfjAAAID,Event,CO34p00001i2JkeAAEID,2020-11-13T23:27:49Z
MKv4p00000f7MACAA2ID,Event,CO31a00000fwaWlAAIID,2020-10-29T19:39:00Z
MKv4p00000f7O0cAAEID,Event,CO31a00000bWwNRAA0ID,2020-10-29T23:37:00Z
MKv4p00000f79fCAAQID,Event,CO31a00000f2nC2AAIID,2020-10-27T19:26:00Z
MKv4p00000f7FAvAAMID,Event,CO31P000012PFueQAGID,2020-10-28T16:59:00Z
MKv4p00000f79OzAAIID,Event,CO31a00000sSPvSAAWID,2020-10-27T18:11:00Z
MKv4p00000f8tcMAAQID,Event,CO34p00001i2S5OAAUID,2020-11-13T23:24:57Z
MKv4p00000fvFK5AAMID,Event,CO34p00001i3SYhAAMID,2020-11-20T21:48:12Z
MKv4p00000eYzR2AAKID,Webinar,CO31P000016bbQaQAIID,2020-09-11T14:29:25Z
MKv4p00000eYwpoAACID,Webinar,CO31a00000loHIKAA2ID,2020-09-10T17:06:06Z
MKv4p00000eaWqVAAUID,Webinar,CO34p00001fn8vRAAQID,2020-09-22T17:35:28Z
MKv4p00000htJpVAAUID,Webinar,CO34p00001ibxcNAAQID,2021-04-12T19:33:03Z
MKv4p00000hrQwvAAEID,Webinar,CO34p00001iZwUBAA0ID,2021-03-18T21:53:54Z
MKv4p00000hrLfHAAUID,Webinar,CO34p00001ib9EGAAYID,2021-03-18T19:44:20Z
MKv4p00000huAn9AAEID,Webinar,CO31a00000hHto7AACID,2021-04-20T17:02:58Z
MKv4p00000htOk5AAEID,Webinar,CO34p00001kD4XiAAKID,2021-04-20T07:00:00Z
MKv4p00000ht3wSAAQID,Webinar,CO34p00001kCEAtAAOID,2021-04-16T17:12:19Z
MKv4p00000igkFNAAYID,Webinar,CO34p00001kVRIeAAOID,2021-05-19T09:59:26Z
MKv4p00000igkMxAAIID,Webinar,CO34p00001kVSssAAGID,2021-05-19T12:16:44Z
MKv4p00000igRGwAAMID,Webinar,CO31a000010c79DAAQID,2021-05-12T12:41:18Z
MKv4p00000igHloAAEID,Webinar,CO34p00001kSFXXAA4ID,2021-05-11T18:06:36Z
MKv4p00000ihDv1AAEID,Webinar,CO34p00001kBKBsAAOID,2021-05-21T09:57:23Z
MKv4p00000ig1beAAAID,Webinar,CO34p00001kTC5MAAWID,2021-05-06T17:44:50Z
MKv4p00000ig1T6AAIID,Webinar,CO34p00001gytLXAAYID,2021-05-06T17:01:07Z
MKv4p00000igSM7AAMID,Webinar,CO34p00001kUA4cAAGID,2021-05-12T16:24:38Z
MKv4p00000iiZTLAA2ID,Webinar,CO34p00001mdudsAAAID,2021-06-22T15:28:56Z
MKv4p00000iinsRAAQID,Webinar,CO34p00001m2rM7AAIID,2021-06-29T16:39:42Z
MKv4p00000iiRmdAAEID,Webinar,CO31a00000vaTLGAA2ID,2021-06-18T14:57:17Z
MKv4p00000ii3hoAAAID,Webinar,CO34p00001kS3iEAASID,2021-06-08T18:24:43Z
MKv4p00000iio7zAAAID,Webinar,CO34p00001kW2idAACID,2021-06-29T17:53:33Z
MKv4p00000ii4zaAAAID,Webinar,CO31P00001BkuAfQAJID,2021-06-09T12:02:15Z
MKv4p00000iiMjbAAEID,Webinar,CO34p00001hBPBtAAOID,2021-06-16T13:57:38Z
MKv4p00000iiaKZAAYID,Webinar,CO31P000012lu95QAAID,2021-06-22T20:01:57Z
MKv4p00000iiFVhAAMID,Webinar,CO34p00001kW68oAACID,2021-06-11T20:12:47Z
MKv4p00000ihRLoAAMID,Webinar,CO34p00001gP5BUAA0ID,2021-05-25T09:30:44Z
MKv4p00000ihDEyAAMID,Event,CO31a00000uZFaFAAWID,2021-05-20T21:51:13Z
MKv4p00000iiPCDAA2ID,Event,CO34p00001fmxKLAAYID,2021-06-17T14:13:55Z
MKv4p00000ihffaAAAID,Event,CO34p00001kW5YSAA0ID,2021-06-01T13:57:27Z
MKv4p00000ii5kNAAQID,Event,CO34p00001kUA4cAAGID,2021-06-09T16:40:37Z
MKv4p00000ihUCQAA2ID,Event,CO34p00001kTk5UAASID,2021-05-26T17:21:26Z
MKv4p00000ihqxJAAQID,Event,CO34p00001m1P4QAAUID,2021-06-07T19:15:15Z
MKv4p00000iiQnqAAEID,Event,CO34p00001jS17hAACID,2021-06-18T00:02:15Z
MKv4p00000ihAPXAA2ID,Webinar,CO31P000012mIBBQA2ID,2021-05-20T19:50:31Z
MKv4p00000ihU2LAAUID,Webinar,CO31P000016pFAaQAMID,2021-05-26T16:04:56Z
MKv4p00000ihAIlAAMID,Webinar,CO34p00001kUBWGAA4ID,2021-05-20T19:12:35Z
MKv4p00000ihU7LAAUID,Webinar,CO34p00001i1ThgAAEID,2021-05-26T16:41:32Z
MKv4p00000jPVJeAAOID,Webinar,CO34p00001mujEaAAIID,2021-07-14T15:25:15Z
MKv4p00000jQKI0AAOID,Webinar,CO34p00001mvAeyAAEID,2021-07-19T17:32:57Z
MKv4p00000jQR1FAAWID,Webinar,CO34p00001mtUExAAMID,2021-07-21T18:44:14Z
MKv4p00000jQPAvAAOID,Webinar,CO34p00001munwjAAAID,2021-07-20T20:58:14Z
MKv4p00000jQR4fAAGID,Webinar,CO34p00001m1OL4AAMID,2021-07-21T19:06:42Z
MKv4p00000iiF9vAAEID,Event,CO34p00001m4R1WAAUID,2021-06-11T17:27:24Z
MKv4p00000iiESwAAMID,Event,CO31a00000sSPvSAAWID,2021-06-11T14:32:34Z
MKv4p00000iiET6AAMID,Event,CO31a00000hL2vlAACID,2021-06-11T14:32:34Z
MKv4p00000iiEzlAAEID,Event,CO34p00001m4RAeAAMID,2021-06-11T17:08:21Z
MKv4p00000iiEUIAA2ID,Event,CO31P000012PFueQAGID,2021-06-11T14:32:34Z
MKv4p00000iiEpgAAEID,Event,CO34p00001m4QvXAAUID,2021-06-11T16:49:46Z
MKv4p00000jQq29AACID,Webinar,CO34p00001mukEpAAIID,2021-07-27T15:22:40Z
MKv4p00000jPuQUAA0ID,Webinar,CO34p00001i3jEwAAIID,2021-07-16T20:14:43Z
MKv4p00000jQTQnAAOID,Webinar,CO34p00001mtIx5AAEID,2021-07-22T18:34:09Z
MKv4p00000jQPIfAAOID,Webinar,CO34p00001mtJl5AAEID,2021-07-20T22:01:09Z
MKv4p00000iiSy7AAEID,Webinar,CO34p00001jDmOtAAKID,2021-06-18T22:24:15Z
MKv4p00000ii5iBAAQID,Webinar,CO34p00001m3UHBAA2ID,2021-06-09T16:36:44Z
MKv4p00000iiaA0AAIID,Webinar,CO34p00001m1EgwAAEID,2021-06-22T18:49:16Z
MKv4p00000iiPBjAAMID,Webinar,CO31P00001DAr6bQADID,2021-06-17T14:12:24Z
MKv4p00000iiZRtAAMID,Webinar,CO34p00001mdudsAAAID,2021-06-22T15:18:38Z
MKv4p00000iiZemAAEID,Webinar,CO31P000018Cb7jQACID,2021-06-22T16:30:56Z
MKv4p00000iiSOsAAMID,Webinar,CO31P000019wPAnQAMID,2021-06-18T18:06:08Z
MKv4p00000ii3eGAAQID,Webinar,CO34p00001kS3iEAASID,2021-06-08T18:04:42Z
MKv4p00000iiRtdAAEID,Webinar,CO34p00001icALSAA2ID,2021-06-18T15:28:56Z
MKv4p00000ihpzPAAQID,Webinar,CO34p00001m3T8HAAUID,2021-06-07T12:25:27Z
MKv4p00000iinlRAAQID,Webinar,CO34p00001m3f3PAAQID,2021-06-29T15:50:59Z
MKv4p00000iicAqAAIID,Webinar,CO34p00001mdzN3AAIID,2021-06-23T14:28:03Z
MKv4p00000iiqP3AAIID,Webinar,CO34p00001fmi1YAAQID,2021-06-30T16:22:24Z
MKv4p00000ij8ohAAAID,Webinar,CO34p00001m4C8dAAEID,2021-07-07T14:24:00Z
MKv4p00000ij9U1AAIID,Webinar,CO34p00001mtJhXAAUID,2021-07-07T17:50:11Z
MKv4p00000iiiXkAAIID,Webinar,CO34p00001megzbAAAID,2021-06-25T17:09:52Z
